ID,Category,Name,Address,City,State,Zipcode,Rating,Latitude,Longitude
oAbPUdAp-7HgJ9hHkanAbA,chinese,Edamame Restaurant,"5570 W Flamingo Rd, Ste 110",Las Vegas,NV,89103,3.5,36.11526803,-115.2171663
YXdriiIKA4b1nQiRQ4XaDA,mexican,Roberto's Taco Shop,4604 E Sunset Rd,Henderson,NV,89014,2,36.072359,-115.072786
LpQPDBgKh1nP-vLLzfsilg,mediterranean,C2,8800 Euclid Ave,Cleveland,OH,44106,3,41.5030649,-81.6252999
ZrHFTAckri4Iv9z55NDD_w,japanese,Zen Curry Dining,225 W Centennial Pkwy,North Las Vegas,NV,89084,4,36.2760355,-115.1428042
aqrC9UyFD6IL19-yRqqQjA,chinese,China Wok,423 Cleveland St,Elyria,OH,44035,3,41.3743749,-82.0861478
__iqJ91sPngnwEa3nIQP8Q,portuguese,Bocado Grill,5 Rue Morley,Greenfield Park,QC,J4V 2Y8,4.5,45.4781043,-73.4758218
WQtrjP4QE5ZTsDEd__bssg,italian,Palma Pasta,3485 Semenyk Crt,Mississauga,ON,L5C 4P9,4,43.5691415,-79.6533244
NlzU1RxfXaWF6ir-ZWfrLg,japanese,Madison Cuisine,785 University Ave,Madison,WI,53715,3,43.0730348,-89.398342
NlzU1RxfXaWF6ir-ZWfrLg,chinese,Madison Cuisine,785 University Ave,Madison,WI,53715,3,43.0730348,-89.398342
lveadz48Q0_ke_p80D2rhg,mexican,ISLA Mexican Kitchen & Tequila Bar,3300 Las Vegas Blvd S,Las Vegas,NV,89136,4,36.175,-115.136389
Glg017F8ER-HSfDjap7YHw,italian,3 Guys Pizza Pies,1163 E Tallmadge Ave,Akron,OH,44310,4,41.1023553,-81.4730818
tUsqTg8FWA37DeyaGcBMbg,mexican,Fieldstone,5427 Boulevard Saint Laurent,Montréal,QC,H2T 1S5,4.5,45.5253722,-73.5974771
kkXmJbAzH3PlxSVRWcNiyg,indian,Tandoori Bellevue,67 Rue Sainte-Anne,Sainte-Anne-de-Bellevue,QC,H9X 1L5,4.5,45.4033354,-73.9501345
tMfGHhwGZDXuWZQHd1a0OQ,middle eastern,King of Falafel & Grill,1129 S Park St,Madison,WI,53715,4,43.054314,-89.396224
tMfGHhwGZDXuWZQHd1a0OQ,mediterranean,King of Falafel & Grill,1129 S Park St,Madison,WI,53715,4,43.054314,-89.396224
fsqLNNiViaTPFk5ggOy-gQ,chinese,J&M Chinese Cuisine,"9501 W Peoria Ave, Ste 113",Peoria,AZ,85345,2.5,33.5799093,-112.2648855
tCYAxj5_pV4RnDpe3_5VpA,japanese,Sushi Bomb,"10470 W Cheyenne Ave, Ste 125",Las Vegas,NV,89129,4,36.2192734,-115.3257754
6BcIG-1lnc58bxTlxQq17A,mexican,Tres Pesos Bar and Grill,100 W Woodlawn Rd,Charlotte,NC,28217,2.5,35.1794458,-80.8835664
i4YJrLvQfx8J-iQGWDnOcA,mediterranean,Andiamo,1083 Côte du Beaver Hall,Montréal,QC,H2Z 1S5,4,45.502631,-73.564974
vxadNrpTY7OHNmWsrEpNnA,greek,Landmark Diner Restaurant,4429 Central Ave,Charlotte,NC,28205,3.5,35.2139396,-80.7694598
vxadNrpTY7OHNmWsrEpNnA,mediterranean,Landmark Diner Restaurant,4429 Central Ave,Charlotte,NC,28205,3.5,35.2139396,-80.7694598
vxadNrpTY7OHNmWsrEpNnA,italian,Landmark Diner Restaurant,4429 Central Ave,Charlotte,NC,28205,3.5,35.2139396,-80.7694598
iRp9FbqnGnJJOphNWCqQAg,thai,Jatujak Thai Cuisine,"5651 Steeles Avenue E, #7-8",Scarborough,ON,M1V 5P6,3.5,43.831541,-79.264672
CH0nlZE8a5X6bUdzcqqseg,mexican,Totis Lucky,63 Pearl Rd,Brunswick,OH,44212,2,41.2745178,-81.8365488
E8b-loa-89wsnJpu9ff_Gg,mexican,El Toro Bravo,2561 W Springfield Ave,Champaign,IL,61821,3,40.11239098,-88.28981217
3vMLmKBOLW5_-Id8f98T5w,italian,Villa Panini,2338 Major Mackenzie Drive W,Vaughan,ON,L6A 3Y7,4,43.8546424,-79.5154652
2Y3uEhkTo728kRULUrsS-g,italian,East Side Mario's,3131 Boulevard De La Cote-Vertu,Saint-Laurent,QC,H4R 1Y5,1.5,45.4984957,-73.7066222
cbbhO263uK6yVsKetbJ16Q,italian,Pacini Pasta & Grill Ristorante,123 Freeport Boulevard NE,Calgary,AB,T3N 0A3,3,51.15039649,-114.0008587
jcasci3gjbsSuTEVzvDQKg,italian,Mama Ricotta's,"601 S Kings Dr, Ste AA",Charlotte,NC,28204,4,35.20988552,-80.83559791
L8DX7Jxt5r6lS68AOG43hg,chinese,Panda Express,101 Seneca Pl,Charlotte,NC,28210,3,35.1681813,-80.8755221
sZkmUH_oRUhCgb4uhoS-zQ,italian,Brugo's Pizza,7100 E Cave Creek Rd,Cave Creek,AZ,85331,3,33.829703,-111.9289069
mTPC_emDlTlfwr5o8A9APw,chinese,Hing Wong ,515 Pittsburgh St,Springdale,PA,15144,4.5,40.54117203,-79.78542169
hoPUSISGXB3ZoWfFEdqCCA,korean,Central BBQ House,7227 S Central Ave,Phoenix,AZ,85042,3.5,33.3803822,-112.0720582
HkXWnbO1Ir-iBJld-lfgtA,middle eastern,Ali Baba's Restaurant,2389 Finch Avenue W,Toronto,ON,M9M,4.5,43.7513066,-79.5438591
HkXWnbO1Ir-iBJld-lfgtA,lebanese,Ali Baba's Restaurant,2389 Finch Avenue W,Toronto,ON,M9M,4.5,43.7513066,-79.5438591
5WxEH1MV9RwDoStAponDpQ,japanese,SU&BU,17600 Yonge St,Newmarket,ON,L3Y 4Z1,4,44.056104,-79.4855044
GSdW7u4tcqQ8MyLFWpBiJA,french,Au Biniou,100 Boulevard de la Concorde E,Laval,QC,H7G 2B9,3.5,45.5725521,-73.68887742
I8TOosBLYKxZMAYNNyGEyg,chinese,Tasty House Chinese Restaurant,"1512 W Bell Rd, Ste 7",Phoenix,AZ,85023,2.5,33.6409957,-112.0922881
coCyzypaxobGlLksfpHzZA,italian,Paradiso Ristorante,"301 Grant St, Level Three",Pittsburgh,PA,15219,2,40.445052,-79.978494
In40RdpOFRtbp6KUo7aEmw,middle eastern,Restaurant Ezo Daou,9440 De L'acadie Boul,Montréal,QC,H4N 1L7,4,45.5338613,-73.659871
In40RdpOFRtbp6KUo7aEmw,lebanese,Restaurant Ezo Daou,9440 De L'acadie Boul,Montréal,QC,H4N 1L7,4,45.5338613,-73.659871
7xCt7OoZXH-FlLn12fLOjQ,japanese,Yuki Sushi Japanese Restaurant,209 Dundas St W,Toronto,ON,M5G,2,43.6547562,-79.3874925
O0hMAhsPFociX9wBMIBOdg,japanese,Fuji Japanese Steakhouse,"7850 Mentor Ave, Ste 786, Great Lake Mall",Mentor,OH,44060,3,41.65662,-81.360691
7-Wlpm30PGCBIZtH2rOlew,thai,Miss Saigon88,258 N Craig St,Pittsburgh,PA,15213,3,40.45124743,-79.95148413
7-Wlpm30PGCBIZtH2rOlew,vietnamese,Miss Saigon88,258 N Craig St,Pittsburgh,PA,15213,3,40.45124743,-79.95148413
7-Wlpm30PGCBIZtH2rOlew,chinese,Miss Saigon88,258 N Craig St,Pittsburgh,PA,15213,3,40.45124743,-79.95148413
HKKRiQhMbz4IRqYwTZGcwA,mediterranean,Sivas Vegas,"4850 W Flamingo Rd, Ste 31",Las Vegas,NV,89103,4.5,36.1163232,-115.206238
B_0VW7Pw26YiQyDRuutIGQ,french,Le Chat Noir,39 Rue Notre-Dame Ouest,Montréal,QC,H2Y 3S5,3,45.5057243,-73.5564072
O6MwxUBEAYmb_RWDlEtKCw,vietnamese,Saigon 88 Express,5500 Steubenville Pike,McKees Rocks,PA,15136,4.5,40.45052082,-80.12685098
gEnhbaSVAZgGPmRQEwgN2A,mexican,Fat Bastard Burrito,"115 York Boulevard, Unit 5",Richmond Hill,ON,L4B 3B4,3.5,43.84621063,-79.37769795
S24zkRnTBxIbXJ1kBRXCtw,italian,Mamma's Pizza,507 Av Danforth,Toronto,ON,M4K 1P5,2,43.677971,-79.3489099
s3AG8m6Pzq-vON729pf0gw,chinese,Zushi,6727 E McDowell Rd,Mesa,AZ,85215,3.5,33.464844,-111.685553
s3AG8m6Pzq-vON729pf0gw,japanese,Zushi,6727 E McDowell Rd,Mesa,AZ,85215,3.5,33.464844,-111.685553
s3AG8m6Pzq-vON729pf0gw,korean,Zushi,6727 E McDowell Rd,Mesa,AZ,85215,3.5,33.464844,-111.685553
Or7FgbgY8ML30zgYj_DCwA,mexican,Made In Mexico,185 Main Street S,Newmarket,ON,L3Y,3.5,44.0536911,-79.4573212
NRb1eKJWHYnwzZ3eWEWOkg,chinese,Suns Buffet,"2100 S Gilbert Rd, Ste 1",Chandler,AZ,85286,2.5,33.220295,-111.867508
NRb1eKJWHYnwzZ3eWEWOkg,japanese,Suns Buffet,"2100 S Gilbert Rd, Ste 1",Chandler,AZ,85286,2.5,33.220295,-111.867508
THyomCEEq4W9pJvXy6YoNw,italian,Mojo's,"16726 E El Pueblo Blvd, Ste B",Fountain Hills,AZ,85268,4,33.623121,-111.717883
hTgbNZmUZz0Qa5X_1TA2Mw,french,Ariel,2072 Rue Drummond,Montréal,QC,H3G 1W9,3.5,45.4995605,-73.5771599
5BoOZ1KPVZezQjDhk54i5w,vietnamese,Restaurant Pho Nam,3250 Boulevard Crémazie E,Montréal,QC,H2A 3N9,4,45.563051,-73.605479
b9b58YAzTzgOZDREH_cDfw,italian,Rosati's Pizza,2555 Wigwam Parkway,Henderson,NV,89074,3,36.0345731,-115.0977999
dLRJhdnelmOXRa3WeeTbnQ,italian,Rizzi's Ristorante & Pizzeria,2809 Copley Rd,Copley,OH,44321,3.5,41.0935442,-81.6190361
SXAXzOwp0I2wiA1V3iMtbg,thai,Red Mango,5 Lesmill Road,Toronto,ON,M3B 2S9,3,43.7555859,-79.3521203
SXAXzOwp0I2wiA1V3iMtbg,chinese,Red Mango,5 Lesmill Road,Toronto,ON,M3B 2S9,3,43.7555859,-79.3521203
51yM2HV5lsE8Feuhvs-pGg,indian,Madras Dosa Hut,1123 Albion Road,Etobicoke,ON,M9V 1A9,2.5,43.7370465,-79.5662705
IflhqRn8xK03cgTR2E98Ww,portuguese,Piri Piri Hochelaga,3753 Rue Ontario E,Montréal,QC,H1W 1S3,4,45.5467664,-73.5439757
h8mj8eJs-i3dGDuUlYrLLQ,japanese,Boathouse Asian Eatery,2411 W Sahara Ave,Las Vegas,NV,89102,4.5,36.1429464,-115.1749359
h8mj8eJs-i3dGDuUlYrLLQ,vietnamese,Boathouse Asian Eatery,2411 W Sahara Ave,Las Vegas,NV,89102,4.5,36.1429464,-115.1749359
h8mj8eJs-i3dGDuUlYrLLQ,chinese,Boathouse Asian Eatery,2411 W Sahara Ave,Las Vegas,NV,89102,4.5,36.1429464,-115.1749359
MyDFeohoa_sZoQHycqO3wA,french,La Station des Sports,2051 Rue Sainte-Catherine Ouest,Montréal,QC,H3H 1M6,2.5,45.4918401,-73.581825
Nrpu_v4KqQhdnWlVbPjiiA,middle eastern,Trip de Bouffe,277 Avenue du Mont-Royal Est,Montréal,QC,H2T 1P6,4.5,45.5226972,-73.5841445
Nrpu_v4KqQhdnWlVbPjiiA,lebanese,Trip de Bouffe,277 Avenue du Mont-Royal Est,Montréal,QC,H2T 1P6,4.5,45.5226972,-73.5841445
QayOwK3LVRVniGnT6Gzveg,mexican,Chipotle Mexican Grill,"5 Atterbury Blvd, Ste 1",Hudson,OH,44236,3,41.24025406,-81.44536299
Pe_Bq9cWiLD1L0BEBtrsNw,chinese,Ginger Beef Express,1515B 14 Street SW,Calgary,AB,T3C 1E1,3,51.0388535,-114.0945814
#NAME?,thai,Basil Box,351 Yonge Street,Toronto,ON,M5B 1S1,4,43.6578986,-79.3812679
#NAME?,vietnamese,Basil Box,351 Yonge Street,Toronto,ON,M5B 1S1,4,43.6578986,-79.3812679
5gIQwTl_A5AUx7WdmQfIkg,caribbean,MJaye's Pub & Eatery,"323 S Gilbert Rd, Ste 111",Gilbert,AZ,85296,3,33.3440993,-111.7889365
A96UMn--KouLcMO6DUi8Ng,middle eastern,Family Restaurant,2614 Brownsville Rd,Pittsburgh,PA,15227,5,40.38506575,-79.97837931
A96UMn--KouLcMO6DUi8Ng,greek,Family Restaurant,2614 Brownsville Rd,Pittsburgh,PA,15227,5,40.38506575,-79.97837931
Nr5TGaBoGraxbZBCzKyvuA,mexican,Tacos La Carreta,4130 Spring Mountain Rd,Las Vegas,NV,89102,4.5,36.1266614,-115.1956584
sqRX-XLlhx4rs2c1TpBf8A,japanese,Raku,"5030 Spring Mountain Rd, Ste 2",Las Vegas,NV,89146,4.5,36.127033,-115.210028
irwDkp2eMP2x-4MfunRt8g,italian,Buca di Beppo Italian Restaurant,23575 Detroit Rd,Westlake,OH,44145,3,41.471079,-81.880891
x4rPP40pYR5yMqKA77AGkA,mexican,Carnitas Guanajuato,2531 N Sharon Amity Rd,Charlotte,NC,28205,4,35.1940604,-80.7671326
wCNx-EdBkVH24OHDyD-b0A,french,Zeppelin,3518 Rue Lacombe,Montréal,QC,H3T 1M1,4,45.49723514,-73.62287801
TdBC5PlJleNyfABjsPt00w,italian,Common Pasta,1 E Main St,Madison,WI,53703,5,43.073728,-89.3823586
Mh-ZBnmCYGFaz1wvymMZgA,japanese,Sushi Hana,591 Yonge Street,Toronto,ON,M4Y 1Z4,3,43.66609774,-79.38492171
K99GG6-YZp5JbIe4oPbRsQ,mediterranean,Cave & Ives,4247 E Indian School Rd,Phoenix,AZ,85018,4,33.494594,-111.9893448
K99GG6-YZp5JbIe4oPbRsQ,italian,Cave & Ives,4247 E Indian School Rd,Phoenix,AZ,85018,4,33.494594,-111.9893448
l1104J5-U2nGGcuiG5xadQ,mexican,Two Hippies Groovy Beach House,"15044 N Cave Creek Rd, Ste 6",Phoenix,AZ,85032,3,33.623899,-112.031235
v0oHkLaA7cI9os6VZu6NZQ,mexican,Don Tortaco Mexican Grill,4820 S Eastern Ave,Las Vegas,NV,89119,3,36.101732,-115.1185407
_ex7M-yXGILBe2Kb1io2lQ,mexican,Federico's Mexican Food,8777 W Grand Ave,Peoria,AZ,85345,3,33.588891,-112.2470406
VjaHHmV-rSkFaOAnU3faxg,italian,Salvatore's Tomato Pies,503 W Main St,Sun Prairie,WI,53590,4.5,43.1830287,-89.2128275
Uuxwgc8kA88Cvt8LthoRdQ,latin american,Mi Peru South American Grill,1450 W Horizon Ridge Pkwy,Henderson,NV,89012,4,36.02308996,-115.0489988
bIkFvvNaJEF3Io50VPQueg,chinese,Big Dragon Chinese Cuisine,"4145 S Grand Canyon Dr, Ste 102A",Las Vegas,NV,89147,2.5,36.1148108,-115.3073313
hSL3GrQ7fjK8a6Boi_jJeQ,vietnamese,Shawnessy Vietnamese Restaurant,16061 MacLeod Trail SE,Calgary,AB,T2Y 3S5,2.5,50.9074188,-114.0655492
k1-W5lFhQpF36tfzU3UkPQ,middle eastern,Mandy Restaurant,464 Sherbourne Street,Toronto,ON,M4X 1K2,4,43.6664834,-79.3746811
hyikZdL1b7dHHMtj093Ufg,mediterranean,Rehevot Shawarma,"4870 Tomken Road, Unit 2",Mississauga,ON,L4W 1J8,4.5,43.62560767,-79.62927851
hyikZdL1b7dHHMtj093Ufg,middle eastern,Rehevot Shawarma,"4870 Tomken Road, Unit 2",Mississauga,ON,L4W 1J8,4.5,43.62560767,-79.62927851
CXrV-YvDIXUz9fGpTz5SEg,mexican,Chipotle Mexican Grill,3815 Blue Diamond Rd,Las Vegas,NV,89139,3,36.0396575,-115.190687
G4uCm2GyxZrOYlOhuhCuug,italian,Barro's Pizza,"16750 N 51st Ave, Ste 1",Glendale,AZ,85308,3.5,33.638639,-112.169571
fu8ZdJMcX6GSVf3BbWOsgg,latin american,Fuego Cantina,830 E Greenway Pkwy,Phoenix,AZ,85022,3,33.6379062,-112.0626763
fOquTQBSlpYmURwdz828cw,mexican,Tacos & Mariscos La Serenita,961 W Ray Rd,Chandler,AZ,85225,4,33.3202262,-111.8584078
J3_FTjy9LAtTtoW_cLwPxg,korean,CO,4201-D Park Rd,Charlotte,NC,28209,4,35.174959,-80.8487417
J3_FTjy9LAtTtoW_cLwPxg,vietnamese,CO,4201-D Park Rd,Charlotte,NC,28209,4,35.174959,-80.8487417
#NAME?,thai,Le Thai,523 Fremont St,Las Vegas,NV,89101,4,36.16878275,-115.1399126
pAbbovbMbrhU1I7m8cl8Xg,italian,Trattoria la Villetta,1898 Boulevard Thimens,Saint-Laurent,QC,H4R 2K2,3.5,45.5124233,-73.6929397
Gb5HuXVN376yRd2iyNLCWg,vietnamese,Noodle World Restaurant,114-4909 17 Avenue SE,Calgary,AB,T2A 0V5,4,51.0373441,-113.9633247
G-5kEa6E6PD5fkBRuA7k9Q,italian,Giada,3595 Las Vegas Blvd South,Las Vegas,NV,89109,3.5,36.11505921,-115.172109
HjT1oe9jea1m65FWEYbfKw,chinese,Manchu Wok,"900 Dufferin Street, Unit #25",Toronto,ON,M6H 4A9,2.5,43.6562242,-79.4355773
eO_nNplE10aaRi-fiEV0WA,japanese,Kimi Sushi,260 Manitoba Street,Toronto,ON,M8Y,3.5,43.62414155,-79.49008955
eO_nNplE10aaRi-fiEV0WA,korean,Kimi Sushi,260 Manitoba Street,Toronto,ON,M8Y,3.5,43.62414155,-79.49008955
yJGr28OXuMk2bCKYlzfpBA,japanese,Luscious 5,7500 Woodbine Avenue,Markham,ON,L3R 1A8,3,43.82550924,-79.35247242
yJGr28OXuMk2bCKYlzfpBA,thai,Luscious 5,7500 Woodbine Avenue,Markham,ON,L3R 1A8,3,43.82550924,-79.35247242
k9LOFnY_Dn0ctUU0UYBNdA,japanese,Poke Bar,"8215 W Bell Rd, Ste 121",Peoria,AZ,85382,4.5,33.636529,-112.23077
ajkx7NWnjraj_uz20mdbhQ,chinese,Restaurant Cuisine Cantonaise,84 Rue de la Gauchetière Ouest,Montréal,QC,H2Z 1C1,3,45.507047,-73.560486
KHAt_XY7SiRBOZVPSDxJIg,chinese,Yuan Lei,4880 Boulevard des Source,Montréal,QC,H9B 1Z8,3,45.504027,-73.818024
6IgYs8SiKA0_zx-hF2PVPA,indian,Roti's To Go,66 Dundas Street,Toronto,ON,M5B 1C7,4.5,43.6562877,-79.3786081
U_sZ5xC0GT78krjPyYLOPw,mexican,Tijuana Flats,2272 E Franklin Blvd,Gastonia,NC,28054,4,35.2626674,-81.1388271
rgG2k-8qHXuO4ZKhC1AmIA,pakistani,La Sani Grill,"2058 Ellesmere Road, Unit 3",Toronto,ON,M1H 2V6,3,43.776559,-79.234824
rgG2k-8qHXuO4ZKhC1AmIA,indian,La Sani Grill,"2058 Ellesmere Road, Unit 3",Toronto,ON,M1H 2V6,3,43.776559,-79.234824
rgG2k-8qHXuO4ZKhC1AmIA,middle eastern,La Sani Grill,"2058 Ellesmere Road, Unit 3",Toronto,ON,M1H 2V6,3,43.776559,-79.234824
muInTkijds_uH2uFzNMaNw,indian,Spice House Indian Cuisine,587 Parliament Street,Toronto,ON,M4X 1P9,4.5,43.6674568,-79.3692285
zsNEni7cr4lRnjd4AcO4kA,mexican,Rolberto's Taco Shop,12831 N Cave Creek Rd,Phoenix,AZ,85022,4,33.6035123,-112.0363425
exx_UjNFHW2uPI1ZT7JFNA,chinese,AnSun,2411 Village Green Pl,Champaign,IL,61822,3,40.083446,-88.297332
1FVEkpX23fvZ5gNUs_j6Sg,indian,Hyderabad House,"8015 Financial Drive, Unit B8",Brampton,ON,L6Y 6A1,2,43.63322581,-79.76989395
O9pveVVc5jppGrF8UXPrmA,mexican,Avocado Restaurant and Lounge,33 Heritage Meadows Way SE,Calgary,AB,T2H 3B8,2.5,50.9859443,-114.041223
Jo6EcTFYMMFbbdmkSPG5ug,japanese,Fuji Hibachi & Teriyaki Grill,"210 E Trade St, Ste C-248",Charlotte,NC,28202,3,35.22532,-80.842489
WaW4ZPTpP_Cn6BWBVzPzTA,mexican,Burrito Fresh,208 Bloor St W,Toronto,ON,M5S 1A0,2,43.6686587,-79.395839
2obBIvb5WTZbcErWSqkcOg,vietnamese,Pho Phuong,712 Queen Street W,Toronto,ON,M6J 1E8,3,43.6463209,-79.4088734
R3MsZ7AZtYgtMzg_GrtSPg,mexican,Kucara Makara,4225 W Sahara,Las Vegas,NV,89102,2.5,36.1439856,-115.1980155
zjQwbwGCxXSlt__t1voGUA,mexican,Jack in the Box,1860 W Southern Ave,Mesa,AZ,85202,2,33.393507,-111.8722991
u8NZ-A_3mfYwKXo9KB2EKQ,caribbean,Triple Z Roti Shop,2910 Dundas Street W,Toronto,ON,M6P 1Y8,4,43.6655443,-79.466533
m7a1SG9yXes6Ir_ULzjWKA,chinese,Wok Box,736 17 Ave SW,Calgary,AB,T2S 0B7,2.5,51.0379609,-114.0789384
SYJq8ydGY9oStzpVuHu3uw,japanese,Teriyaki Madness,"2700 West Mallard Creek Church Rd, Ste 200",Charlotte,NC,28262,3.5,35.3402526,-80.7649579
GsaNBwJycUb6-MuFSYN5BQ,mexican,Taco Bell,2440 S Maryland Pkwy,Las Vegas,NV,89104,2.5,36.144553,-115.136886
w1dxpzzh5I3oo2vaICgdig,mexican,Tacos Al Carbon,4160 E Sahara Ave,Las Vegas,NV,89104,4.5,36.14433614,-115.0469729
M1-aQ3XIMoAQeCUS0xQ4Mw,mexican,Taco Bell,1109 E. Twain,Las Vegas,NV,89109,2.5,36.122409,-115.13732
vQtlv7CEiOjpUqh8Kb7iDQ,mexican,Taquito Rosita,"655 W Warner Rd, Ste 110",Tempe,AZ,85284,2.5,33.3346264,-111.9328752
dckVjwfxYLVjDH5161zglA,chinese,Restaurant Salateen,670 Jean Talon,Montréal,QC,H3N 1S2,3.5,45.52723458,-73.62402285
dckVjwfxYLVjDH5161zglA,pakistani,Restaurant Salateen,670 Jean Talon,Montréal,QC,H3N 1S2,3.5,45.52723458,-73.62402285
dckVjwfxYLVjDH5161zglA,indian,Restaurant Salateen,670 Jean Talon,Montréal,QC,H3N 1S2,3.5,45.52723458,-73.62402285
ufFNFE7BPqh8Lo2yZOnxlQ,greek,Marven's Restaurant,880 Avenue Ball,Montréal,QC,H3N 1J7,3.5,45.5281289,-73.6337901
BQIscJNv1rNEZpV9S7Z_tQ,vietnamese,Noodle ChaCha,2021 W Sunset Rd,Henderson,NV,89014,3.5,36.068756,-115.069468
BQIscJNv1rNEZpV9S7Z_tQ,chinese,Noodle ChaCha,2021 W Sunset Rd,Henderson,NV,89014,3.5,36.068756,-115.069468
BQIscJNv1rNEZpV9S7Z_tQ,japanese,Noodle ChaCha,2021 W Sunset Rd,Henderson,NV,89014,3.5,36.068756,-115.069468
s4Q0Med8QVVXSrhoAYq-kw,mexican,Taco Bar,5674 Avenue de Monkland,Montréal,QC,H4A 1E4,3.5,45.47468629,-73.62347057
5SI7EJB7QaUjuh7OnFkVUQ,chinese,Oriental Kitchen,44 Old Kingston Road,Ajax,ON,L1T 2Z7,3,43.854567,-79.057339
hR48CWkegKzVqOeTSinBpw,italian,Solo Maria Ristorante,10610 Bayview Avenue,Richmond Hill,ON,L4C 3N8,3.5,43.8901105,-79.4197106
QsR8rb9ZVAgssdOat1KgxQ,greek,Fat Phill's,1921 Yonge Street,Toronto,ON,M4S 1Z3,3.5,43.6987131,-79.3965312
78op3fqT0itfTYbELGJvxg,mexican,Kings Market,6440 W Van Buren St,Phoenix,AZ,85043,3.5,33.4520032,-112.1995143
pF7994Vz1kuReP9f-4HOng,mexican,El Pollo Loco,4005 S Decatur Blvd,Las Vegas,NV,89103,2.5,36.1174997,-115.2085305
p1ohbPwI1QfjHQ2zRup5OA,italian,Portici,6 Scollard Street,Toronto,ON,M5R 1E9,4,43.6726242,-79.3885437
DlKuPBPEvU2ynAYzZkmH2Q,korean,Cho Won Garden,2501 Crownpoint Executive Dr,Charlotte,NC,28227,3,35.143439,-80.722294
A-Vm34siEd2XchdYsZbeqw,mediterranean,Pita Lite,482 Dundas Street W,Oakville,ON,L6H 6Y3,5,43.4658322,-79.743164
2dUXkonsAdoXKAalTnmlig,mexican,Dimas Tacos,"5081 N Rainbow Blvd, Ste 103",Las Vegas,NV,89130,4,36.2545972,-115.2428704
dlNMXG9-BWsPGom0_lCCNQ,latin american,Perú Chicken,"2055 E Tropicana Ave, Ste 9",Las Vegas,NV,89119,4.5,36.1002598,-115.1251555
9ElaeRBZ9DEqR65QmOcepA,thai,Buppha Thai Restaurant,110 Queen Street E,Toronto,ON,M5C 1S6,3.5,43.6536393,-79.3736048
UU1Zfl25ChVRoGlY39y_eg,mexican,Filiberto's Mexican Food,"9616 W. Van Buren St, Ste 110",Tolleson,AZ,85353,3,33.45078432,-112.2674587
LI2gZ017EM3_5gy8Z1QR9w,mediterranean,Sorrel,84 Yorkville,Toronto,ON,M5R,4,43.6711713,-79.391593
LI2gZ017EM3_5gy8Z1QR9w,french,Sorrel,84 Yorkville,Toronto,ON,M5R,4,43.6711713,-79.391593
6nRbHreAZzP_RDqUyD1FPg,chinese,Pong Pong,3332 W Bell Rd,Phoenix,AZ,85053,3.5,33.6398056,-112.1310475
puAbLedY3pNlPA_TS5OjYg,vietnamese,Lobster & Pho,6901 Rockside Rd,Independence,OH,44131,4,41.395337,-81.641761
KYdtom3RyDt-3SWGwmJcQA,mexican,QDOBA Mexican Eats,6650 Mineral Point Rd,Madison,WI,53705,3.5,43.06142959,-89.496551
HHvO4MgBFabsmlInou6viQ,french,Le Baratin,1600 Dundas Street. W,Toronto,ON,M6K 1T8,4.5,43.6500784,-79.4351396
kzV89ZZLFuokHkBF4rvtuA,indian,Mirchi,739 2nd Avenue SW,Calgary,AB,T2P 0E4,4.5,51.0515752,-114.0781162
kzV89ZZLFuokHkBF4rvtuA,pakistani,Mirchi,739 2nd Avenue SW,Calgary,AB,T2P 0E4,4.5,51.0515752,-114.0781162
5qbnj0IMpMsuwHCWzd6kCA,italian,Cantina Fellini,35 Main Street N,Brampton,ON,L6X 1M8,3.5,43.686364,-79.760781
5qbnj0IMpMsuwHCWzd6kCA,french,Cantina Fellini,35 Main Street N,Brampton,ON,L6X 1M8,3.5,43.686364,-79.760781
K5U3I0d4lHqzeMcUhgF1ZA,chinese,Tong-Por,43 Rue de la Gauchetière Est,Montréal,QC,H2X 1P4,2.5,45.5085805,-73.559655
i5szTj7FUKEkefxR5ID_bQ,mediterranean,Naz's Falafel House,118 John Street,Toronto,ON,M5V 2E3,3,43.6478643,-79.3902778
i5szTj7FUKEkefxR5ID_bQ,middle eastern,Naz's Falafel House,118 John Street,Toronto,ON,M5V 2E3,3,43.6478643,-79.3902778
vCD4a4nLeafjsNImVrCKXg,mexican,San Felipes Cantina,21001 N Tatum,Phoenix,AZ,85050,3,33.678615,-111.9746066
wKzBjQXHQ9H0hxdt8IS_2g,italian,Renfrew Q to Go,1025 Russet Road NE,Calgary,AB,T2E 5L2,4.5,51.06144124,-114.0421514
d_tubLVx2pnTZXvXFfcOeQ,japanese,Ariyoshi Japanese Restaurant,2206 Lee Rd,Cleveland Heights,OH,44121,4,41.499473,-81.565723
An56N1TXuRI74KD5vID0hg,french,Les Faims Finauds,9443 Rue Lajeunesse,Montréal,QC,H2M 1S5,4.5,45.55013959,-73.65077697
GHxoLiZCORG_38rYV9OYGw,chinese,Noodle & More,402 Bloor Street W,Toronto,ON,M5S 1X5,4,43.6659756,-79.4077326
JQIOlyOx7J7XzYzhSkJp9g,japanese,Umi Sushi Express,200 Front St W,Toronto,ON,M5V 3K2,2,43.6449355,-79.386151
AN6HjBZeEcLgekQawgmS3w,mexican,Jack in the Box,4970 Spring Mountain Rd,Las Vegas,NV,89146,2,36.12652434,-115.2090631
